ref,count_1_aerobic_t30_7_Rif,count_1_aerobic_t60_1_control,count_1_aerobic_t180_6_Nor,count_1_aerobic_t30_1_control,count_1_aerobic_t180_5_Gent,count_1_aerobic_t0_1_control,count_1_aerobic_t180_1_control,freq_aerobic_t30_7_Rif,freq_aerobic_t60_1_control,freq_aerobic_t180_6_Nor,freq_aerobic_t30_1_control,freq_aerobic_t180_5_Gent,freq_aerobic_t0_1_control,freq_aerobic_t180_1_control
33237,3,1,5,3,1,0,1,1.646679635,0.596748793,2.744741761,1.891871951,0.560451096,0,0.44974059
33242,4,6,0,4,5,4,0,2.195572847,3.580492759,0,2.522495934,2.802255479,2.16595082,0
33243,18,31,20,15,20,25,22,9.880077811,18.49921259,10.97896704,9.459359753,11.20902192,13.53719262,9.894292972
33244,35,18,13,41,19,22,41,19.21126241,10.74147828,7.136328579,25.85558332,10.64857082,11.91272951,18.43936417
33245,7,9,6,0,12,8,5,3.842252482,5.370739139,3.293690113,0,6.725413151,4.33190164,2.248702948
33246,0,2,1,1,0,0,0,0,1.193497586,0.548948352,0.630623984,0,0,0
33247,4,0,2,3,4,2,1,2.195572847,0,1.097896704,1.891871951,2.241804384,1.08297541,0.44974059
33250,4,0,0,3,4,6,7,2.195572847,0,0,1.891871951,2.241804384,3.24892623,3.148184127
33251,0,1,0,3,0,2,1,0,0.596748793,0,1.891871951,0,1.08297541,0.44974059
33252,3,4,4,0,1,2,8,1.646679635,2.386995173,2.195793409,0,0.560451096,1.08297541,3.597924717
33253,18,8,8,5,22,9,23,9.880077811,4.773990346,4.391586818,3.153119918,12.32992411,4.873389345,10.34403356
33254,38,29,20,50,28,15,48,20.85794205,17.305715,10.97896704,31.53119918,15.69263068,8.122315575,21.5875483
33255,1,4,2,7,8,4,2,0.548893212,2.386995173,1.097896704,4.414367885,4.483608767,2.16595082,0.899481179
33259,1,4,3,0,3,2,0,0.548893212,2.386995173,1.646845057,0,1.681353288,1.08297541,0
33260,12,18,21,16,25,36,39,6.586718541,10.74147828,11.5279154,10.08998374,14.0112774,19.49355738,17.539883
33261,21,11,34,20,13,17,22,11.52675745,6.564236725,18.66424397,12.61247967,7.285864246,9.205290985,9.894292972
33262,47,47,64,28,49,37,60,25.79798095,28.04719328,35.13269454,17.65747154,27.4621037,20.03504508,26.98443538
33263,18,17,13,35,14,31,18,9.880077811,10.14472948,7.136328579,22.07183942,7.846315342,16.78611885,8.095330613
33264,25,22,26,13,18,28,34,13.72233029,13.12847345,14.27265716,8.198111786,10.08811973,15.16165574,15.29118005
33265,67,69,120,99,95,99,117,36.77584519,41.17566673,65.87380226,62.43177437,53.24285411,53.60728279,52.61964899
33267,9,11,1,7,8,7,3,4.940038906,6.564236725,0.548948352,4.414367885,4.483608767,3.790413935,1.349221769
33270,14,12,8,13,15,12,19,7.684504964,7.160985519,4.391586818,8.198111786,8.406766438,6.49785246,8.545071203
33271,12,7,8,11,18,16,2,6.586718541,4.177241553,4.391586818,6.936863819,10.08811973,8.66380328,0.899481179
33272,1,3,2,6,7,3,3,0.548893212,1.79024638,1.097896704,3.783743901,3.923157671,1.624463115,1.349221769
33273,25,38,42,34,25,21,45,13.72233029,22.67645414,23.05583079,21.44121544,14.0112774,11.3712418,20.23832653
33274,20,31,12,27,11,16,23,10.97786423,18.49921259,6.587380226,17.02684755,6.164962055,8.66380328,10.34403356
33275,3,3,2,4,4,4,3,1.646679635,1.79024638,1.097896704,2.522495934,2.241804384,2.16595082,1.349221769
33276,5,2,3,2,5,1,0,2.744466059,1.193497586,1.646845057,1.261247967,2.802255479,0.541487705,0
33277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33278,4,4,0,5,4,1,2,2.195572847,2.386995173,0,3.153119918,2.241804384,0.541487705,0.899481179
33281,37,43,38,17,29,30,46,20.30904883,25.66019811,20.86003738,10.72060772,16.25308178,16.24463115,20.68806712
33282,19,36,24,5,20,15,23,10.42897102,21.48295656,13.17476045,3.153119918,11.20902192,8.122315575,10.34403356
33283,32,26,21,14,37,30,50,17.56458278,15.51546862,11.5279154,8.828735769,20.73669055,16.24463115,22.48702948
33284,21,25,14,29,15,29,28,11.52675745,14.91871983,7.685276931,18.28809552,8.406766438,15.70314344,12.59273651
33285,3,2,2,7,2,5,3,1.646679635,1.193497586,1.097896704,4.414367885,1.120902192,2.707438525,1.349221769
33287,6,2,4,2,2,5,2,3.29335927,1.193497586,2.195793409,1.261247967,1.120902192,2.707438525,0.899481179
33288,29,32,37,34,31,28,41,15.91790314,19.09596138,20.31108903,21.44121544,17.37398397,15.16165574,18.43936417
33289,53,23,57,33,33,37,52,29.09134022,13.72522224,31.29005608,20.81059146,18.49488616,20.03504508,23.38651066
33291,4,2,1,6,4,2,4,2.195572847,1.193497586,0.548948352,3.783743901,2.241804384,1.08297541,1.798962359
33294,8,4,13,5,16,8,13,4.391145694,2.386995173,7.136328579,3.153119918,8.967217534,4.33190164,5.846627665
33295,37,32,25,35,45,60,48,20.30904883,19.09596138,13.7237088,22.07183942,25.22029931,32.4892623,21.5875483
33304,40,33,36,14,35,32,44,21.95572847,19.69271018,19.76214068,8.828735769,19.61578836,17.32760656,19.78858594
33305,106,101,70,85,82,84,112,58.18268044,60.27162812,38.42638465,53.6030386,45.95698986,45.48496722,50.37094604
33306,26,20,7,19,23,18,25,14.2712235,11.93497586,3.842638465,11.98185569,12.89037521,9.74677869,11.24351474
33307,26,56,19,41,42,25,52,14.2712235,33.41793242,10.43001869,25.85558332,23.53894603,13.53719262,23.38651066
33308,15,13,21,49,21,25,21,8.233398176,7.757734312,11.5279154,30.90057519,11.76947301,13.53719262,9.444552382
33309,5,4,3,3,4,6,3,2.744466059,2.386995173,1.646845057,1.891871951,2.241804384,3.24892623,1.349221769
33313,1,0,0,0,2,5,0,0.548893212,0,0,0,1.120902192,2.707438525,0
33314,4,3,2,10,4,4,6,2.195572847,1.79024638,1.097896704,6.306239835,2.241804384,2.16595082,2.698443538
33315,11,11,7,9,8,13,22,6.037825329,6.564236725,3.842638465,5.675615852,4.483608767,7.039340165,9.894292972
33316,10,2,13,3,5,10,3,5.488932117,1.193497586,7.136328579,1.891871951,2.802255479,5.41487705,1.349221769
33317,14,12,21,29,17,18,25,7.684504964,7.160985519,11.5279154,18.28809552,9.52766863,9.74677869,11.24351474
33318,0,1,3,4,1,8,3,0,0.596748793,1.646845057,2.522495934,0.560451096,4.33190164,1.349221769
33319,8,5,4,6,8,13,5,4.391145694,2.983743966,2.195793409,3.783743901,4.483608767,7.039340165,2.248702948
33324,6,10,16,19,7,8,2,3.29335927,5.967487932,8.783173635,11.98185569,3.923157671,4.33190164,0.899481179
33325,1,0,0,6,1,0,1,0.548893212,0,0,3.783743901,0.560451096,0,0.44974059
33327,36,28,13,20,31,20,17,19.76015562,16.70896621,7.136328579,12.61247967,17.37398397,10.8297541,7.645590024
33328,23,8,30,16,20,16,9,12.62454387,4.773990346,16.46845057,10.08998374,11.20902192,8.66380328,4.047665307
33329,7,12,4,7,11,11,12,3.842252482,7.160985519,2.195793409,4.414367885,6.164962055,5.956364755,5.396887076
33330,8,4,8,4,11,5,4,4.391145694,2.386995173,4.391586818,2.522495934,6.164962055,2.707438525,1.798962359
33331,15,1,6,2,5,8,0,8.233398176,0.596748793,3.293690113,1.261247967,2.802255479,4.33190164,0
33334,13,5,6,12,4,8,12,7.135611752,2.983743966,3.293690113,7.567487802,2.241804384,4.33190164,5.396887076
33335,26,39,45,8,32,26,27,14.2712235,23.27320294,24.70267585,5.044991868,17.93443507,14.07868033,12.14299592
33336,16,16,7,9,17,26,16,8.782291388,9.547980692,3.842638465,5.675615852,9.52766863,14.07868033,7.195849434
33337,2,0,2,5,1,3,0,1.097786423,0,1.097896704,3.153119918,0.560451096,1.624463115,0
33338,1,0,0,3,2,0,1,0.548893212,0,0,1.891871951,1.120902192,0,0.44974059
33339,1,0,0,1,1,1,2,0.548893212,0,0,0.630623984,0.560451096,0.541487705,0.899481179
33340,0,0,1,0,1,1,0,0,0,0.548948352,0,0.560451096,0.541487705,0
33341,9,14,3,25,8,3,7,4.940038906,8.354483105,1.646845057,15.76559959,4.483608767,1.624463115,3.148184127
33343,0,0,1,2,3,0,3,0,0,0.548948352,1.261247967,1.681353288,0,1.349221769
33344,3,5,2,8,2,2,1,1.646679635,2.983743966,1.097896704,5.044991868,1.120902192,1.08297541,0.44974059
33345,14,17,19,17,16,27,31,7.684504964,10.14472948,10.43001869,10.72060772,8.967217534,14.62016803,13.94195828
33346,16,11,6,7,9,9,13,8.782291388,6.564236725,3.293690113,4.414367885,5.044059863,4.873389345,5.846627665
33347,4,2,0,4,2,1,1,2.195572847,1.193497586,0,2.522495934,1.120902192,0.541487705,0.44974059
33348,35,20,36,30,27,29,39,19.21126241,11.93497586,19.76214068,18.91871951,15.13217959,15.70314344,17.539883
33352,20,30,20,3,11,11,29,10.97786423,17.9024638,10.97896704,1.891871951,6.164962055,5.956364755,13.0424771
33354,11,11,16,27,10,15,10,6.037825329,6.564236725,8.783173635,17.02684755,5.604510959,8.122315575,4.497405896
33364,23,39,12,54,16,20,39,12.62454387,23.27320294,6.587380226,34.05369511,8.967217534,10.8297541,17.539883
33365,9,10,16,19,12,8,15,4.940038906,5.967487932,8.783173635,11.98185569,6.725413151,4.33190164,6.746108844
33370,9,15,9,26,12,20,9,4.940038906,8.951231898,4.94053517,16.39622357,6.725413151,10.8297541,4.047665307
33376,62,44,73,55,54,60,97,34.03137913,26.2569469,40.07322971,34.68431909,30.26435918,32.4892623,43.62483719
33377,71,53,48,63,64,82,94,38.97141803,31.62768604,26.34952091,39.72931096,35.86887014,44.40199181,42.27561543
33378,0,2,1,1,0,1,2,0,1.193497586,0.548948352,0.630623984,0,0.541487705,0.899481179
33379,21,34,20,11,29,33,44,11.52675745,20.28945897,10.97896704,6.936863819,16.25308178,17.86909426,19.78858594
33380,4,8,18,0,12,8,8,2.195572847,4.773990346,9.88107034,0,6.725413151,4.33190164,3.597924717
33381,37,30,28,84,45,50,48,20.30904883,17.9024638,15.37055386,52.97241462,25.22029931,27.07438525,21.5875483
33382,4,7,3,14,7,8,28,2.195572847,4.177241553,1.646845057,8.828735769,3.923157671,4.33190164,12.59273651
33383,85,61,49,103,63,79,107,46.655923,36.40167639,26.89846926,64.9542703,35.30841904,42.77752869,48.12224309
33384,16,27,17,7,12,24,20,8.782291388,16.11221742,9.332121987,4.414367885,6.725413151,12.99570492,8.994811793
33385,5,23,11,2,10,14,15,2.744466059,13.72522224,6.038431874,1.261247967,5.604510959,7.58082787,6.746108844
33386,5,10,5,15,8,8,8,2.744466059,5.967487932,2.744741761,9.459359753,4.483608767,4.33190164,3.597924717
33388,13,4,2,1,9,4,1,7.135611752,2.386995173,1.097896704,0.630623984,5.044059863,2.16595082,0.44974059
33394,16,26,17,39,15,35,39,8.782291388,15.51546862,9.332121987,24.59433536,8.406766438,18.95206967,17.539883
33395,55,38,48,50,48,42,40,30.18912665,22.67645414,26.34952091,31.53119918,26.9016526,22.74248361,17.98962359
33401,27,20,10,22,11,20,24,14.82011672,11.93497586,5.489483522,13.87372764,6.164962055,10.8297541,10.79377415
33402,17,11,7,4,17,15,22,9.331184599,6.564236725,3.842638465,2.522495934,9.52766863,8.122315575,9.894292972
33403,46,54,34,55,34,42,74,25.24908774,32.22443483,18.66424397,34.68431909,19.05533726,22.74248361,33.28080363
33407,16,20,13,7,16,9,25,8.782291388,11.93497586,7.136328579,4.414367885,8.967217534,4.873389345,11.24351474
33408,78,115,62,75,60,99,109,42.81367051,68.62611122,34.03479784,47.29679876,33.62706575,53.60728279,49.02172427
33409,1,5,0,6,0,2,1,0.548893212,2.983743966,0,3.783743901,0,1.08297541,0.44974059
33411,1,1,0,17,1,2,3,0.548893212,0.596748793,0,10.72060772,0.560451096,1.08297541,1.349221769
33412,0,1,0,4,0,0,0,0,0.596748793,0,2.522495934,0,0,0
33413,5,11,11,6,3,9,8,2.744466059,6.564236725,6.038431874,3.783743901,1.681353288,4.873389345,3.597924717
33414,33,48,25,57,22,35,38,18.11347599,28.64394207,13.7237088,35.94556706,12.32992411,18.95206967,17.09014241
33415,33,44,57,75,49,40,70,18.11347599,26.2569469,31.29005608,47.29679876,27.4621037,21.6595082,31.48184127
33417,34,42,28,24,39,27,56,18.6623692,25.06344932,15.37055386,15.1349756,21.85759274,14.62016803,25.18547302
33418,27,16,29,18,31,36,43,14.82011672,9.547980692,15.91950221,11.3512317,17.37398397,19.49355738,19.33884535
33419,46,45,33,36,30,39,42,25.24908774,26.8536957,18.11529562,22.70246341,16.81353288,21.11802049,18.88910476
33420,1,3,2,1,6,13,3,0.548893212,1.79024638,1.097896704,0.630623984,3.362706575,7.039340165,1.349221769
33421,9,13,14,16,22,28,28,4.940038906,7.757734312,7.685276931,10.08998374,12.32992411,15.16165574,12.59273651
33425,22,11,6,20,16,11,11,12.07565066,6.564236725,3.293690113,12.61247967,8.967217534,5.956364755,4.947146486
33426,3,6,0,0,3,14,19,1.646679635,3.580492759,0,0,1.681353288,7.58082787,8.545071203
33435,42,35,39,11,38,41,37,23.05351489,20.88620776,21.40898574,6.936863819,21.29714164,22.2009959,16.64040182
33436,30,27,22,18,30,20,30,16.46679635,16.11221742,12.07686375,11.3512317,16.81353288,10.8297541,13.49221769
33439,26,14,9,24,19,29,30,14.2712235,8.354483105,4.94053517,15.1349756,10.64857082,15.70314344,13.49221769
33440,79,82,79,32,50,54,82,43.36256373,48.93340104,43.36691982,20.17996747,28.02255479,29.24033607,36.87872835
33443,20,39,15,10,23,18,24,10.97786423,23.27320294,8.234225283,6.306239835,12.89037521,9.74677869,10.79377415
33446,29,27,53,3,37,54,25,15.91790314,16.11221742,29.09426267,1.891871951,20.73669055,29.24033607,11.24351474
33454,2,1,2,0,2,2,4,1.097786423,0.596748793,1.097896704,0,1.120902192,1.08297541,1.798962359
33458,11,11,16,49,24,17,34,6.037825329,6.564236725,8.783173635,30.90057519,13.4508263,9.205290985,15.29118005
33460,52,15,51,7,55,40,19,28.54244701,8.951231898,27.99636596,4.414367885,30.82481027,21.6595082,8.545071203
33461,19,5,8,12,8,6,4,10.42897102,2.983743966,4.391586818,7.567487802,4.483608767,3.24892623,1.798962359
33464,26,21,7,4,7,4,21,14.2712235,12.53172466,3.842638465,2.522495934,3.923157671,2.16595082,9.444552382
33465,34,22,26,18,30,34,38,18.6623692,13.12847345,14.27265716,11.3512317,16.81353288,18.41058197,17.09014241
33466,7,0,1,4,6,18,1,3.842252482,0,0.548948352,2.522495934,3.362706575,9.74677869,0.44974059
33467,25,14,31,9,27,42,58,13.72233029,8.354483105,17.01739892,5.675615852,15.13217959,22.74248361,26.0849542
33468,20,12,21,18,22,32,19,10.97786423,7.160985519,11.5279154,11.3512317,12.32992411,17.32760656,8.545071203
33469,7,10,8,11,7,18,18,3.842252482,5.967487932,4.391586818,6.936863819,3.923157671,9.74677869,8.095330613
33470,3,1,1,5,3,3,3,1.646679635,0.596748793,0.548948352,3.153119918,1.681353288,1.624463115,1.349221769
33471,15,6,5,13,14,10,9,8.233398176,3.580492759,2.744741761,8.198111786,7.846315342,5.41487705,4.047665307
33472,15,21,28,25,59,41,43,8.233398176,12.53172466,15.37055386,15.76559959,33.06661466,22.2009959,19.33884535
33473,15,33,9,14,19,21,20,8.233398176,19.69271018,4.94053517,8.828735769,10.64857082,11.3712418,8.994811793
33474,7,2,7,2,11,12,14,3.842252482,1.193497586,3.842638465,1.261247967,6.164962055,6.49785246,6.296368255
33475,1,4,5,3,2,0,1,0.548893212,2.386995173,2.744741761,1.891871951,1.120902192,0,0.44974059
33476,24,30,38,39,38,48,30,13.17343708,17.9024638,20.86003738,24.59433536,21.29714164,25.99140984,13.49221769
33477,7,23,18,23,25,27,31,3.842252482,13.72522224,9.88107034,14.50435162,14.0112774,14.62016803,13.94195828
33478,4,2,7,7,4,6,5,2.195572847,1.193497586,3.842638465,4.414367885,2.241804384,3.24892623,2.248702948
33479,6,2,3,7,2,6,3,3.29335927,1.193497586,1.646845057,4.414367885,1.120902192,3.24892623,1.349221769
33481,12,15,8,17,7,16,15,6.586718541,8.951231898,4.391586818,10.72060772,3.923157671,8.66380328,6.746108844
33482,18,28,28,37,31,29,32,9.880077811,16.70896621,15.37055386,23.33308739,17.37398397,15.70314344,14.39169887
33483,1,2,3,1,3,1,5,0.548893212,1.193497586,1.646845057,0.630623984,1.681353288,0.541487705,2.248702948
33484,12,13,16,12,6,11,14,6.586718541,7.757734312,8.783173635,7.567487802,3.362706575,5.956364755,6.296368255
33485,37,34,37,23,41,47,42,20.30904883,20.28945897,20.31108903,14.50435162,22.97849493,25.44992213,18.88910476
33486,7,3,6,8,17,18,15,3.842252482,1.79024638,3.293690113,5.044991868,9.52766863,9.74677869,6.746108844
33487,10,6,3,17,1,4,6,5.488932117,3.580492759,1.646845057,10.72060772,0.560451096,2.16595082,2.698443538
33488,77,61,64,42,58,59,76,42.2647773,36.40167639,35.13269454,26.48620731,32.50616356,31.94777459,34.18028481
33489,92,89,69,112,119,111,141,50.49817548,53.1106426,37.8774363,70.62988615,66.69368041,60.10513525,63.41342314
33490,30,34,27,26,36,26,29,16.46679635,20.28945897,14.82160551,16.39622357,20.17623945,14.07868033,13.0424771
33491,17,4,26,6,40,31,0,9.331184599,2.386995173,14.27265716,3.783743901,22.41804384,16.78611885,0
33492,65,29,62,36,51,40,76,35.67805876,17.305715,34.03479784,22.70246341,28.58300589,21.6595082,34.18028481
33493,7,5,6,9,10,2,11,3.842252482,2.983743966,3.293690113,5.675615852,5.604510959,1.08297541,4.947146486
33494,10,7,4,8,4,13,11,5.488932117,4.177241553,2.195793409,5.044991868,2.241804384,7.039340165,4.947146486
33495,42,43,35,47,55,57,68,23.05351489,25.66019811,19.21319233,29.63932723,30.82481027,30.86479918,30.58236009
33496,30,27,22,22,25,41,23,16.46679635,16.11221742,12.07686375,13.87372764,14.0112774,22.2009959,10.34403356
33497,26,16,34,29,21,15,26,14.2712235,9.547980692,18.66424397,18.28809552,11.76947301,8.122315575,11.69325533
33500,6,2,2,9,3,6,7,3.29335927,1.193497586,1.097896704,5.675615852,1.681353288,3.24892623,3.148184127
33501,5,6,9,11,8,12,8,2.744466059,3.580492759,4.94053517,6.936863819,4.483608767,6.49785246,3.597924717
33502,21,12,15,15,7,20,10,11.52675745,7.160985519,8.234225283,9.459359753,3.923157671,10.8297541,4.497405896
33503,52,60,33,36,47,84,63,28.54244701,35.80492759,18.11529562,22.70246341,26.34120151,45.48496722,28.33365715
33506,19,17,16,21,28,24,4,10.42897102,10.14472948,8.783173635,13.24310365,15.69263068,12.99570492,1.798962359
33507,21,16,6,19,17,7,15,11.52675745,9.547980692,3.293690113,11.98185569,9.52766863,3.790413935,6.746108844
33508,32,27,9,16,21,24,26,17.56458278,16.11221742,4.94053517,10.08998374,11.76947301,12.99570492,11.69325533
33509,33,25,20,14,23,31,24,18.11347599,14.91871983,10.97896704,8.828735769,12.89037521,16.78611885,10.79377415
33510,5,13,8,14,10,12,22,2.744466059,7.757734312,4.391586818,8.828735769,5.604510959,6.49785246,9.894292972
33511,7,7,4,8,14,14,8,3.842252482,4.177241553,2.195793409,5.044991868,7.846315342,7.58082787,3.597924717
33512,14,20,12,8,13,12,22,7.684504964,11.93497586,6.587380226,5.044991868,7.285864246,6.49785246,9.894292972
33513,44,31,35,44,33,53,47,24.15130132,18.49921259,19.21319233,27.74745527,18.49488616,28.69884836,21.13780771
33514,19,4,14,15,10,16,17,10.42897102,2.386995173,7.685276931,9.459359753,5.604510959,8.66380328,7.645590024
33515,12,1,13,48,14,10,11,6.586718541,0.596748793,7.136328579,30.26995121,7.846315342,5.41487705,4.947146486
33516,0,7,0,0,0,1,2,0,4.177241553,0,0,0,0.541487705,0.899481179
33517,0,6,1,7,6,7,6,0,3.580492759,0.548948352,4.414367885,3.362706575,3.790413935,2.698443538
33518,7,15,10,34,10,15,15,3.842252482,8.951231898,5.489483522,21.44121544,5.604510959,8.122315575,6.746108844
33519,13,13,10,6,17,18,10,7.135611752,7.757734312,5.489483522,3.783743901,9.52766863,9.74677869,4.497405896
33528,6,6,1,5,4,3,8,3.29335927,3.580492759,0.548948352,3.153119918,2.241804384,1.624463115,3.597924717
33529,3,0,0,0,0,2,0,1.646679635,0,0,0,0,1.08297541,0
33530,3,3,0,3,0,4,3,1.646679635,1.79024638,0,1.891871951,0,2.16595082,1.349221769
33531,11,5,3,8,6,9,2,6.037825329,2.983743966,1.646845057,5.044991868,3.362706575,4.873389345,0.899481179
33532,6,5,6,8,4,8,10,3.29335927,2.983743966,3.293690113,5.044991868,2.241804384,4.33190164,4.497405896
33534,35,5,29,31,16,17,20,19.21126241,2.983743966,15.91950221,19.54934349,8.967217534,9.205290985,8.994811793
33535,10,22,7,10,18,7,13,5.488932117,13.12847345,3.842638465,6.306239835,10.08811973,3.790413935,5.846627665
33536,37,35,22,35,30,19,14,20.30904883,20.88620776,12.07686375,22.07183942,16.81353288,10.28826639,6.296368255
33537,7,9,12,22,18,12,26,3.842252482,5.370739139,6.587380226,13.87372764,10.08811973,6.49785246,11.69325533
33538,35,25,17,38,27,34,70,19.21126241,14.91871983,9.332121987,23.96371137,15.13217959,18.41058197,31.48184127
33541,28,31,21,38,31,35,41,15.36900993,18.49921259,11.5279154,23.96371137,17.37398397,18.95206967,18.43936417
33542,24,7,13,10,10,17,33,13.17343708,4.177241553,7.136328579,6.306239835,5.604510959,9.205290985,14.84143946
33543,24,12,34,19,19,34,29,13.17343708,7.160985519,18.66424397,11.98185569,10.64857082,18.41058197,13.0424771
33544,1,25,16,18,15,21,20,0.548893212,14.91871983,8.783173635,11.3512317,8.406766438,11.3712418,8.994811793
33552,1,4,1,7,3,4,1,0.548893212,2.386995173,0.548948352,4.414367885,1.681353288,2.16595082,0.44974059
33553,9,9,12,32,13,16,10,4.940038906,5.370739139,6.587380226,20.17996747,7.285864246,8.66380328,4.497405896
33554,12,13,11,7,17,29,21,6.586718541,7.757734312,6.038431874,4.414367885,9.52766863,15.70314344,9.444552382
33557,87,67,72,116,124,111,108,47.75370942,39.98216915,39.52428136,73.15238209,69.49593589,60.10513525,48.57198368
33566,0,0,0,0,1,0,0,0,0,0,0,0.560451096,0,0
33569,2,1,2,0,0,2,3,1.097786423,0.596748793,1.097896704,0,0,1.08297541,1.349221769
33572,24,13,23,10,24,27,20,13.17343708,7.757734312,12.6258121,6.306239835,13.4508263,14.62016803,8.994811793
33573,17,22,6,26,12,21,29,9.331184599,13.12847345,3.293690113,16.39622357,6.725413151,11.3712418,13.0424771
33574,15,19,16,24,23,27,27,8.233398176,11.33822707,8.783173635,15.1349756,12.89037521,14.62016803,12.14299592
33578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33579,7,14,24,5,13,9,16,3.842252482,8.354483105,13.17476045,3.153119918,7.285864246,4.873389345,7.195849434
33580,21,28,17,8,22,29,53,11.52675745,16.70896621,9.332121987,5.044991868,12.32992411,15.70314344,23.83625125
33591,44,69,49,76,47,77,81,24.15130132,41.17566673,26.89846926,47.92742275,26.34120151,41.69455328,36.42898776
33592,9,11,4,9,5,3,6,4.940038906,6.564236725,2.195793409,5.675615852,2.802255479,1.624463115,2.698443538
33593,19,6,5,5,9,4,9,10.42897102,3.580492759,2.744741761,3.153119918,5.044059863,2.16595082,4.047665307
33594,3,0,3,10,2,3,1,1.646679635,0,1.646845057,6.306239835,1.120902192,1.624463115,0.44974059
